iso2,year,legal_form,number_firms_orbis,number_firms_eurostat,number_firms_worldbank,number_balance_sheets,number_income_statements,bs_share,is_share
ES,2019,sole_proprietorships,NA,1688266,NA,0,0,NA,NA
ES,2020,partnerships,245070,213459,NA,2749,2704,0.011217203,0.011033582
ES,2020,private_limited_liability,1778392,1169237,2770586,688061,673981,0.386900638,0.378983374
ES,2020,public_limited_liability,79060,NA,NA,50756,50234,0.641993423,0.635390842
ES,2020,sole_proprietorships,NA,1669945,NA,0,0,NA,NA
ES,2021,partnerships,248484,NA,NA,97,96,0.000390367,0.000386343
ES,2021,private_limited_liability,1853862,NA,NA,2973,2908,0.001603679,0.001568617
ES,2021,public_limited_liability,78299,NA,NA,1048,1046,0.01338459,0.013359047
ES,2022,partnerships,248460,NA,NA,0,0,0,0
ES,2022,private_limited_liability,1857775,NA,NA,0,0,0,0
ES,2022,public_limited_liability,77285,NA,NA,4,4,5.18E-05,5.18E-05
FI,2010,partnerships,41278,40619,NA,2663,2663,0.064513785,0.064513785
FI,2010,private_limited_liability,196866,132630,214973,149281,148894,0.758287363,0.756321559
FI,2010,public_limited_liability,268,NA,NA,205,205,0.764925373,0.764925373
FI,2010,sole_proprietorships,166167,113183,NA,97,97,0.00058375,0.00058375
FI,2011,partnerships,42848,41513,NA,2632,2631,0.061426438,0.061403099
FI,2011,private_limited_liability,209063,135504,224276,151244,150925,0.723437433,0.721911577
FI,2011,public_limited_liability,278,NA,NA,215,215,0.773381295,0.773381295
FI,2011,sole_proprietorships,179712,114063,NA,126,126,0.000701122,0.000701122
FI,2012,partnerships,44474,40585,NA,2161,2160,0.048590188,0.048567702
FI,2012,private_limited_liability,221121,138397,233462,145719,145325,0.65900118,0.65721935
FI,2012,public_limited_liability,288,NA,NA,226,226,0.784722222,0.784722222
FI,2012,sole_proprietorships,193817,112428,NA,106,106,0.000546908,0.000546908
FI,2013,partnerships,45924,31974,NA,2289,2286,0.049843219,0.049777894
FI,2013,private_limited_liability,230349,146530,242575,145939,145393,0.633556039,0.631185723
FI,2013,public_limited_liability,301,NA,NA,231,231,0.76744186,0.76744186
FI,2013,sole_proprietorships,207544,112274,NA,110,110,0.000530008,0.000530008
FI,2014,partnerships,47253,30237,NA,2502,2496,0.052949019,0.052822043
FI,2014,private_limited_liability,238411,151177,251644,154158,152974,0.646606071,0.641639857
FI,2014,public_limited_liability,307,NA,NA,240,240,0.781758958,0.781758958
FI,2014,sole_proprietorships,222252,110516,NA,101,101,0.000454439,0.000454439
FI,2015,partnerships,47519,29034,NA,2688,2671,0.056566847,0.056209095
FI,2015,private_limited_liability,246331,153515,261311,160395,158172,0.651136073,0.64211163
FI,2015,public_limited_liability,314,NA,NA,251,251,0.799363057,0.799363057
FI,2015,sole_proprietorships,231726,107405,NA,93,93,0.000401336,0.000401336
FI,2016,partnerships,47020,27366,NA,2943,2846,0.062590387,0.060527435
FI,2016,private_limited_liability,254969,155173,268335,168615,161112,0.661315689,0.631888583
FI,2016,public_limited_liability,320,NA,NA,263,261,0.821875,0.815625
FI,2016,sole_proprietorships,241889,104964,NA,111,111,0.000458888,0.000458888
FI,2017,partnerships,41018,26281,NA,3130,3018,0.076307962,0.073577454
FI,2017,private_limited_liability,260513,166507,270553,174791,164962,0.670949242,0.633219839
FI,2017,public_limited_liability,328,NA,NA,264,263,0.804878049,0.801829268
FI,2017,sole_proprietorships,240486,103810,NA,153,152,0.000636212,0.000632053
FI,2018,partnerships,39867,25266,NA,3223,3099,0.080843806,0.077733464
FI,2018,private_limited_liability,266372,170038,272084,180702,170322,0.678382112,0.639414053
FI,2018,public_limited_liability,325,NA,NA,267,266,0.821538462,0.818461538
FI,2018,sole_proprietorships,242926,104828,NA,184,183,0.000757432,0.000753316
FI,2019,partnerships,38111,24232,NA,3310,3178,0.086851565,0.083387998
FI,2019,private_limited_liability,270771,175742,266134,187539,176171,0.692611099,0.650627283
FI,2019,public_limited_liability,323,NA,NA,282,281,0.873065015,0.86996904
FI,2019,sole_proprietorships,245946,106173,NA,187,185,0.00076033,0.000752198
FI,2020,partnerships,36876,22959,NA,3138,3016,0.085095997,0.081787613
FI,2020,private_limited_liability,267390,181789,261316,186936,175841,0.699113654,0.657619956
FI,2020,public_limited_liability,324,NA,NA,279,279,0.861111111,0.861111111
FI,2020,sole_proprietorships,253339,106638,NA,130,130,0.000513146,0.000513146
FI,2021,partnerships,35797,NA,NA,1942,1863,0.054250356,0.052043467
FI,2021,private_limited_liability,267495,NA,NA,149062,141282,0.557251537,0.528166882
FI,2021,public_limited_liability,323,NA,NA,219,219,0.678018576,0.678018576
FI,2021,sole_proprietorships,262369,NA,NA,57,57,0.000217251,0.000217251
FI,2022,partnerships,32290,NA,NA,9,9,0.000278724,0.000278724
FI,2022,private_limited_liability,266005,NA,NA,1413,1281,0.00531193,0.004815699
FI,2022,public_limited_liability,321,NA,NA,1,1,0.003115265,0.003115265
FI,2022,sole_proprietorships,261671,NA,NA,0,0,0,0
FR,2010,partnerships,24842,331541,NA,13371,13443,0.538241687,0.541140005
FR,2010,private_limited_liability,1059107,1311570,1694547,897871,900827,0.847762313,0.850553344
FR,2010,public_limited_liability,20501,NA,NA,19017,19080,0.927613287,0.930686308
FR,2010,sole_proprietorships,4479,1304512,NA,474,521,0.105827194,0.116320607
FR,2011,partnerships,26379,339412,NA,14148,14340,0.536335722,0.543614239
FR,2011,private_limited_liability,1158632,1355222,1749709,977630,983184,0.843779561,0.848573145
FR,2011,public_limited_liability,20696,NA,NA,18544,18665,0.896018554,0.901865095
FR,2011,sole_proprietorships,5152,1282965,NA,768,863,0.149068323,0.167507764
FR,2012,partnerships,27722,364944,NA,14745,14943,0.531888031,0.539030373
FR,2012,private_limited_liability,1252447,1387492,1825971,1044552,1051953,0.834008944,0.839918176
FR,2012,public_limited_liability,20863,NA,NA,18345,18501,0.879307866,0.886785218
FR,2012,sole_proprietorships,5718,1286767,NA,1490,1575,0.260580623,0.27544596
FR,2013,partnerships,29147,37697,NA,14491,14592,0.49716952,0.500634714
FR,2013,private_limited_liability,1333135,1766882,1914498,1022344,1026091,0.766872072,0.76968274
FR,2013,public_limited_liability,21038,NA,NA,17260,17350,0.820420192,0.824698165
FR,2013,sole_proprietorships,6176,1376493,NA,1440,1486,0.233160622,0.240608808
FR,2014,partnerships,30300,37990,NA,13159,13160,0.434290429,0.434323432
FR,2014,private_limited_liability,1384498,1844187,2003901,809226,809161,0.584490552,0.584443603
FR,2014,public_limited_liability,20722,NA,NA,16200,16199,0.781777821,0.781729563
FR,2014,sole_proprietorships,6502,1532437,NA,1562,1563,0.240233774,0.240387573
FR,2015,partnerships,30955,37869,NA,12648,12596,0.408593119,0.406913261
FR,2015,private_limited_liability,1409737,1923702,2096050,706168,694895,0.500921803,0.492925276
FR,2015,public_limited_liability,20082,NA,NA,15197,15049,0.756747336,0.749377552
FR,2015,sole_proprietorships,6708,1530481,NA,1667,1667,0.248509243,0.248509243
FR,2016,partnerships,31723,33997,NA,12518,12151,0.394603285,0.383034391
FR,2016,private_limited_liability,1436973,2012871,2200554,662830,582677,0.461268235,0.405489178
FR,2016,public_limited_liability,19594,NA,NA,14454,13658,0.737674798,0.697050117
FR,2016,sole_proprietorships,6876,1511867,NA,1656,1655,0.240837696,0.240692263
FR,2017,partnerships,32286,36194,NA,12688,12144,0.392987673,0.376138264
FR,2017,private_limited_liability,1447288,2118929,2321665,652187,544757,0.450626966,0.376398478
FR,2017,public_limited_liability,18919,NA,NA,14227,13160,0.751995349,0.695597019
FR,2017,sole_proprietorships,6962,1595037,NA,1827,1822,0.262424591,0.261706406
FR,2018,partnerships,32789,35708,NA,12655,11948,0.385952606,0.364390497
FR,2018,private_limited_liability,1448920,2224029,2437033,627975,500385,0.433409022,0.34535033
FR,2018,public_limited_liability,18288,NA,NA,13616,12325,0.744531934,0.673939195
FR,2018,sole_proprietorships,7000,1721936,NA,2004,1998,0.286285714,0.285428571
FR,2019,partnerships,33253,35254,NA,12777,11967,0.384236009,0.359877304
FR,2019,private_limited_liability,1444089,2344125,2562781,612346,466990,0.424036192,0.323380346
FR,2019,public_limited_liability,17687,NA,NA,12952,11490,0.732289252,0.649629672
FR,2019,sole_proprietorships,7002,1873315,NA,2202,2198,0.314481577,0.313910311
FR,2020,partnerships,32114,35077,NA,12320,11390,0.383633306,0.354673974
FR,2020,private_limited_liability,1385065,2447796,NA,575205,424267,0.415290979,0.306315588
FR,2020,public_limited_liability,16804,NA,NA,12026,10543,0.715662937,0.62741014
FR,2020,sole_proprietorships,6866,2027492,NA,2327,2320,0.3389164,0.337896883
FR,2021,partnerships,31311,NA,NA,2305,1856,0.073616301,0.059276293
FR,2021,private_limited_liability,1338943,NA,NA,160078,107027,0.1195555,0.079933948
FR,2021,public_limited_liability,16305,NA,NA,2455,2103,0.150567311,0.128978841
FR,2021,sole_proprietorships,6638,NA,NA,784,784,0.118107864,0.118107864
FR,2022,partnerships,29929,NA,NA,0,0,0,0
FR,2022,private_limited_liability,1286978,NA,NA,189,148,0.000146856,0.000114998
FR,2022,public_limited_liability,15795,NA,NA,9,9,0.000569801,0.000569801
FR,2022,sole_proprietorships,6353,NA,NA,0,0,0,0
GB,2010,partnerships,55672,201895,NA,22983,7368,0.412828711,0.132346602
GB,2010,private_limited_liability,1934956,1350255,2692659,1729524,238081,0.893831178,0.123042074
GB,2010,public_limited_liability,5059,NA,NA,4312,3507,0.85234236,0.693220004
GB,2010,sole_proprietorships,NA,461065,NA,0,0,NA,NA
GB,2011,partnerships,69052,192105,NA,27174,8040,0.393529514,0.116433992
GB,2011,private_limited_liability,2354729,1380415,2751655,1825986,201269,0.77545484,0.085474379
GB,2011,public_limited_liability,5624,NA,NA,4205,3419,0.747688478,0.607930299
GB,2011,sole_proprietorships,NA,455085,NA,0,0,NA,NA
GB,2012,partnerships,82501,179945,NA,31160,8797,0.377692392,0.106629011
GB,2012,private_limited_liability,2817861,1434745,2930049,1932983,187071,0.685975284,0.06638759
GB,2012,public_limited_liability,6098,NA,NA,4191,3375,0.687274516,0.553460151
GB,2012,sole_proprietorships,NA,440245,NA,0,0,NA,NA
GB,2013,partnerships,90469,167925,NA,34968,9458,0.386519139,0.104544098
GB,2013,private_limited_liability,3057088,1523665,3125247,2059217,175848,0.673587741,0.057521406
GB,2013,public_limited_liability,6044,NA,NA,4169,3360,0.689774983,0.55592323
GB,2013,sole_proprietorships,NA,435190,NA,0,0,NA,NA
GB,2014,partnerships,95854,155990,NA,37499,9971,0.391209548,0.104022785
GB,2014,private_limited_liability,3295067,1640235,3334908,2199358,164715,0.667469888,0.049988361
GB,2014,public_limited_liability,6026,NA,NA,4129,3322,0.685197478,0.551277796
GB,2014,sole_proprietorships,NA,422725,NA,0,0,NA,NA
GB,2015,partnerships,102078,145820,NA,38085,9592,0.373097043,0.093967358
